Time,Va,Vb,Vc,Ia,Ib,Ic,Fault_Type,Zone
0.04000889086463659,0.03748195777392423,-0.04921654211823635,0.013627598752680131,-0.26635905945279603,0.07541282751496356,0.10015404332098184,3,3
0.0410091131362525,0.07091612933317962,0.4089983300824896,0.3265218539477198,4.716221611462828,0.14557784217543646,0.3243117774202266,7,1
0.042009335407868414,0.11224866788228613,0.4991011065427244,0.6103203902200189,8.787943949016526,0.576126863034279,0.5773021078137133,3,1
0.043009557679484334,0.14710046491700512,0.7808948643179462,0.7194953487005247,12.272788248755663,1.1021747912236997,0.9678421251465843,4,3
0.044009779951100246,0.11647419425308922,0.9705120633530511,0.9369251540690999,14.319041293920083,1.1200348352073652,1.1647047883875943,0,1
0.04501000222271616,0.1640068021818416,1.0292107713296463,0.9257731095982159,15.11233553458844,1.0137727429645722,1.1528096134939143,0,2
0.04601022449433208,0.16697986386988686,0.9450352260608527,1.013973059463048,14.142525526873463,1.0701841964631262,1.1678262115240747,0,2
0.04701044676594799,0.2142728233084435,0.804214024838428,0.8040410839895621,12.210092003528292,0.876160224733698,1.001462825105124,1,2
0.0480106690375639,0.1341949766996124,0.6055978153690736,0.575403263626265,8.986640301025533,0.6854882001759389,0.6110817286779089,2,0
0.04901089130917982,-0.026999797478659444,0.29420757757215016,0.35060091805556387,4.662831601703983,0.32983816335327626,0.406410389913729,4,2
0.050011113580795734,0.015505913012779354,0.06616763561101303,0.01762481258152356,0.026663491597199128,0.013703460150937371,-0.030910915118628788,3,2
0.05101133585241165,-0.08173451203965026,-0.27043453438200943,-0.3688337158175257,-4.669070083773089,-0.3818289932735649,-0.44488047813861553,0,2
0.052011558124027565,-0.1519898971862065,-0.5470777683025222,-0.5942642539833988,-8.913251665874679,-0.5728888575196628,-0.630125269206037,3,1
0.05301178039564348,-0.13165354463668252,-0.8594946315642452,-0.8279451440558517,-12.091682693634292,-0.9309692945029022,-1.0511232756427935,2,1
0.0540120026672594,-0.13889301943165816,-0.9561843990031867,-1.039441622212582,-14.433832957774385,-1.0968908122201233,-1.1883247323292077,5,1
0.05501222493887531,-0.15343451904220695,-1.0150159224261175,-1.0345064366519505,-15.041664887343346,-1.0834754375986466,-1.1927860649694426,5,1
0.05601244721049122,-0.23192904933797207,-1.000120934669,-0.9590178819859876,-14.424718668496729,-1.1786859141043904,-1.0023778769967733,4,1
0.05701266948210714,-0.17679483252872935,-0.7886628594850827,-0.8124186152581676,-12.170431667944156,-1.0941930267546938,-0.9487268746478608,0,2
0.05801289175372305,-0.10033760243472627,-0.6113861579168618,-0.65861544121339,-8.70335354117848,-0.5807076115702202,-0.6485758107879627,7,2
0.059013114025338965,-0.012241970091703192,-0.27232594074506006,-0.247512853094068,-4.52590264596454,-0.35253118387427507,-0.39587961229537977,0,1
0.060013336296954885,-0.0231207700929835,-0.049319869148246404,-0.0009154439428638635,0.06793700449962206,0.01896277158565706,-0.0028213116355843898,5,3
0.0610135585685708,0.053330101465070466,0.3990172821319986,0.3149429053279103,4.7130188717758,0.3123453096348654,0.37079057844189917,4,1
0.06201378084018671,0.06293970603236476,0.546465640737164,0.6113143555821153,8.68064764316354,0.6478531950897628,0.7388693519998507,3,2
0.06301400311180262,0.1025086581492761,0.8225600636281584,0.7721911340717624,12.136667973441131,1.0585861699988484,0.9443171788155091,2,2
0.06401422538341854,0.23111189560029138,0.9920209879226696,0.9752458210592799,14.21828517540009,1.2413792066976803,1.276913615430795,5,1
0.06501444765503446,0.2678099413028089,0.9714576778613347,0.9816359670704404,14.933939521518626,1.2783699798202741,1.1626710153954052,5,0
0.06601466992665037,0.1863239452274436,0.9922456887045453,0.9047929795011769,14.304291710765899,1.2188428683840247,0.968822594319707,2,3
0.06701489219826628,0.211428281702146,0.7447990041454368,0.8349305587001289,12.007822027915328,1.024412774568525,1.2417894812758326,2,1
0.0680151144698822,0.13486923003965307,0.6565430288936293,0.6585208368703395,8.69858907403261,0.7138768457292171,0.6679877036219236,5,2
0.06901533674149811,0.028630225122656255,0.30513852751213844,0.34067253293315275,4.357759039397483,0.34777930868452256,0.49663425581976817,3,3
0.07001555901311403,0.017092182542404393,-0.03470855906273096,0.041260889587496685,-0.10273214801383987,0.11516679859701096,0.13461349779254603,3,0
0.07101578128472995,0.014156156276017226,-0.32868744885555945,-0.3397598905672761,-4.814709158317454,-0.4138461193300686,-0.2819526010619552,0,3
0.07201600355634585,-0.12016035658753703,-0.5513993096874381,-0.6717262596197188,-8.869758804533992,-0.6732164064004141,-0.7300170497532954,3,1
0.07301622582796177,-0.08416835768971634,-0.8412254669956905,-0.737495826296987,-12.275151340705497,-1.0548045426792267,-0.9457347608949405,1,2
0.07401644809957769,-0.32151537572754885,-0.9901084870865422,-0.8499148581445456,-14.279154814674698,-1.209098626823529,-1.270619744068233,4,2
0.0750166703711936,-0.1589021320118538,-1.0110631160322683,-0.9228459474646078,-15.014262868370357,-1.2235990001694201,-1.0009687660018827,3,2
0.07601689264280952,-0.18552828341614677,-1.0082512897773588,-0.9661924810907729,-14.073843584799919,-1.219677658639349,-1.2244644207884097,2,3
0.07701711491442544,-0.17611934877518354,-0.7148177108606026,-0.8635766231996507,-12.037951795846443,-0.887228704961402,-0.9924039837899377,3,1
0.07801733718604134,-0.11208598779678369,-0.6116898626773691,-0.6366542680033569,-8.934515784023139,-0.8348475848944625,-0.6901455110308292,0,1
0.07901755945765726,-0.16013161529965458,-0.26218500853914,-0.3879524762238722,-4.682976602131015,-0.3545960550796849,-0.37526299289549964,6,3
0.08001778172927318,-0.009866341201804367,0.016059770131086937,0.000217335033433904,0.0893147901545756,0.01995432882265609,-0.05898380908461601,4,3
0.08101800400088909,0.08073389177681319,0.2651646134859038,0.39467521391219024,4.622884945252674,0.1961896213800345,0.5167034844151499,4,0
0.082018226272505,0.19237629905120057,0.5921102486120319,0.5853248524774143,8.58928291803577,0.6667871988348412,0.8059175092340597,2,2
0.08301844854412092,0.13656850150660077,0.8516102010675338,0.8275262071182218,12.32110556290461,1.0004620283272099,1.007096794953539,4,3
0.08401867081573683,0.15014586351850512,0.9434396515613426,1.02163256653025,14.364813176427877,1.1862960613081963,1.1034679563783723,1,2
0.08501889308735275,0.1749086248881646,1.0596380326295207,0.9797776197453615,15.051833467403533,1.1795481415443467,1.3064064495888248,4,0
0.08601911535896867,0.23560683564809334,1.0002594184551836,1.0509602216527116,14.17702242767713,1.20670919902738,1.0925735153023217,5,1
0.08701933763058457,0.17752380259249306,0.8513769782792113,0.9050359559266877,12.124236210314155,0.9555858569319496,1.1235566666959595,2,2
0.08801955990220049,0.09007255738070795,0.5598199992311896,0.5762472709183839,8.671606535257402,0.700728696621313,0.7104854969712324,4,3
0.08901978217381641,0.08628346831845453,0.24910836092578903,0.2742237701089112,4.566992979730773,0.38888596687649146,0.48669873266911773,3,3
0.09002000444543232,0.003596969365055014,-0.03696392077736073,0.028577361805056805,-0.18632643025967316,0.08515851426235167,-0.01892348123570894,0,0
0.09102022671704824,-0.01457857416880004,-0.3052420714469391,-0.3324303656042838,-4.574182932102736,-0.44563674241788337,-0.3709116239699146,5,2
0.09202044898866416,-0.15369673591791308,-0.5656810704449579,-0.6507981669733014,-9.051579757211593,-0.7602466745977204,-0.5890223811980547,5,1
0.09302067126028006,-0.17894651246307053,-0.9213955959040123,-0.7487550929886537,-12.069027002037574,-1.0422700799721092,-0.7559879156173188,3,1
0.09402089353189598,-0.21021828153681327,-0.9534700294811889,-0.8922420000361303,-14.29207395821367,-1.176897014894915,-0.987640561529493,6,3
0.0950211158035119,-0.2731713467915834,-0.9920735356586994,-0.9922024167366458,-15.048616653407509,-1.0573501705018538,-1.1122601343720036,5,0
0.0960213380751278,-0.1749867162794439,-0.9628408634782621,-1.0121068883472415,-14.217754467780876,-1.081483848861999,-1.0798280374972393,1,3
0.09702156034674372,-0.1479506708117471,-0.7404534801521754,-0.8664934846607311,-12.001922780837797,-1.0791295810404473,-1.0167154755457968,1,3
0.09802178261835964,-0.1161913788469759,-0.5611462546831929,-0.5768737939705202,-8.596854202262982,-0.7587270066337511,-0.66915933595923,0,3
0.09902200488997556,-0.07221635086608577,-0.23692537558435015,-0.32742852270865397,-4.505210262486278,-0.32564524275843376,-0.454226883579756,0,3
0.10002222716159147,-0.06937197470077061,-0.003815214012138397,-0.010071834596469376,0.01567257160503001,-0.08227140368682918,0.04595758778121063,0,0
0.10102244943320739,0.04211108732703143,0.3625906419471721,0.36681492507979613,4.741314522274032,0.3063261167047153,0.4228651868615124,0,3
0.1020226717048233,0.10157078198061513,0.6752858587617969,0.6301915049049086,9.084667409187757,0.84673501345992,0.5161545326937176,4,2
0.10302289397643921,0.12253085511834563,0.8788082653603448,0.8821307269204065,12.333121702008254,0.9145307486287353,0.9797421723938016,7,3
0.10402311624805513,0.18259082557024317,0.898668476095595,0.9037443945975531,14.39000968432821,1.2393973485233765,1.1854181568286097,5,3
0.10502333851967105,0.22019716702452802,0.987289317041861,0.9828135424847128,15.079165515797321,1.3255000640558698,1.1915967593889556,3,1
0.10602356079128696,0.2840579330190852,0.9314849545196947,0.9866922745635347,14.301092855952557,1.065145618633725,1.174296711634292,1,1
0.10702378306290287,0.16964943386756087,0.8290654428834324,0.8270066331771503,12.184916225398657,0.8765270036998252,0.8313510350161755,4,0
0.1080240053345188,0.12921099854516563,0.6159850727968049,0.6582864141711986,8.679348047104865,0.6703876654071773,0.6204144434941551,0,0
0.1090242276061347,0.05663156644982938,0.2598246774850382,0.32279614648347144,4.39103106128283,0.25326040135622746,0.46561698974231486,2,2
0.11002444987775062,-0.09747477678513511,-0.004289154408103454,0.08472437510336524,-0.1083158514400213,0.0028860917255338348,-0.009160129557717181,2,3
0.11102467214936654,-0.06460154621862856,-0.417375628840062,-0.28937837214416484,-4.827447092140347,-0.4002203058640449,-0.3456672165448954,3,1
0.11202489442098244,-0.11580736601097762,-0.5219971322500111,-0.5409860101590332,-9.016917813639887,-0.6768552574594966,-0.7675653751170173,1,2
0.11302511669259836,-0.0395638470951042,-0.8392484756297527,-0.829805510933956,-12.276474311611432,-0.8366613706918195,-0.9744063139859942,7,2
0.11402533896421428,-0.20031530370163966,-0.9506930803197485,-0.9527719167171596,-14.053762767240395,-1.062435034697336,-1.3743847507871507,6,0
0.11502556123583019,-0.18491618434765722,-1.0154502430211296,-0.9544205371297692,-14.985903896417751,-1.1510373312448363,-1.1153601149440147,1,1
0.1160257835074461,-0.19144004174740895,-0.8912208875597273,-0.8678733577836952,-14.191643211024907,-1.3348315608692694,-0.9574334356807703,3,3
0.11702600577906203,-0.2192714754465845,-0.9460631898981948,-0.767726020359675,-12.185054298121017,-0.9206878431837534,-1.071527196311719,6,0
0.11802622805067793,-0.05907870888847224,-0.581929765189053,-0.5852578366652258,-8.90086401694601,-0.5250563316168542,-0.7913523164331505,0,2
0.11902645032229385,-0.0226240492157911,-0.306394442121989,-0.2322367527726305,-4.598457828071616,-0.6623764567278767,-0.31723621527510887,7,2
0.12002667259390977,0.04122746624170311,-0.01430247492966199,-0.10121958836610984,0.2695097252371822,0.07899346763746912,0.15744314238813567,0,1
0.12102689486552567,0.017938947833706115,0.40335293014959783,0.24592987779053965,4.789051589615881,0.364514065965733,0.3802401917007655,7,1
0.1220271171371416,0.1890709028192855,0.550289463418884,0.6287376475434534,8.97969855458048,0.6286076233317124,0.5906553215507904,5,3
0.12302733940875751,0.09271455437378215,0.8526253464273409,0.8147409553770303,12.284389667424918,1.0569555034698648,0.9559809214134615,1,1
0.12402756168037342,0.22008216147678922,0.9715091733701703,0.9839722164926498,14.246313071028348,1.3154064307825724,1.0414426326925506,1,1
0.12502778395198932,0.30951516251760963,1.063037868762314,1.0031822822570897,15.138225150430639,1.2774773602464213,1.1330696580757134,1,0
0.12602800622360524,0.140133359808448,0.9149414260859733,0.9768481650533799,14.161232444951464,1.1008418612636657,1.107556946472492,6,0
0.12702822849522116,0.13243963899997788,0.7671241824451926,0.7630524863486048,12.197212646934991,0.870180170440841,0.8715946940537544,0,3
0.12802845076683708,0.1210887318044736,0.6353343131266755,0.6090551220525252,8.7521924818704,0.7110997446823211,0.6188464088807923,2,0
0.129028673038453,0.03491372739242335,0.321703615911893,0.3501582769007708,4.327658741942866,0.4478419898326238,0.36797846061069417,3,3
0.13002889531006892,-0.07934869249506243,-0.08632447204392552,0.05194992548851199,-0.21096501929173822,-0.04959842827547785,0.01061045556406343,3,0
0.13102911758168484,-0.060112609042233325,-0.3446690396356159,-0.21702607417808495,-4.944050686977312,-0.4102828458600225,-0.5236425800747206,4,2
0.13202933985330073,-0.17215862573185042,-0.5758980675339022,-0.5830122780495481,-8.81192979013647,-0.4320606152877264,-0.6746224680186673,4,0
0.13302956212491665,-0.13920856139017984,-0.7725527035346664,-0.8007453602642326,-12.21908726122566,-0.8694639029384224,-1.0155224838410495,2,3
0.13402978439653257,-0.2367524768173059,-0.9878678581884539,-1.0300649487390705,-14.531429126916157,-1.0296747227952041,-1.0726614382811928,1,0
0.1350300066681485,-0.12249439322181338,-1.1456683668542904,-1.0265261374203152,-14.96175882227981,-1.3459752714420132,-1.1218969287672869,2,1
0.1360302289397644,-0.22877847100546647,-0.9219178726566332,-0.9577331356421497,-14.274901905387926,-1.2084137062615279,-1.1921489564256877,6,2
0.13703045121138033,-0.1767744748202714,-0.864373029548452,-0.7508410174343162,-12.198735511252401,-0.9565602301160798,-0.9026136246539874,7,0
0.13803067348299622,-0.07531656000358491,-0.6808290442635847,-0.6105121605636059,-8.53163498170826,-0.7960682810174718,-0.7796501292008322,6,2
0.13903089575461214,-0.12149750586909315,-0.4413877464842848,-0.2599544492495804,-4.485843166944996,-0.1996860103931638,-0.22734953400089739,4,2
0.14003111802622806,0.013328168838911043,0.05047490355385879,0.009694774693764806,0.11729476792151161,0.1527622633118306,-0.0681825874353259,5,2
0.14103134029784398,0.1290303017229844,0.32479669256352706,0.3095074142856087,4.735544822566122,0.3286844503135291,0.41731394491216744,7,2
0.1420315625694599,0.03878147304442764,0.5844953548247164,0.608222872315355,8.785344661020899,0.8933256692931433,0.6961728941660026,4,1
0.14303178484107582,0.17220087183208005,0.884297112673041,0.7952880759110794,12.092233527951452,0.9773898637578893,0.8761256220047058,3,1
0.1440320071126917,0.2038172701110658,0.985981886144845,0.9326637895862693,14.440226458385853,1.4038777541313348,1.235030358567614,6,3
0.14503222938430763,0.23908089179056047,1.0807637431445702,0.914709445719063,14.951842828148548,1.2144071022626728,1.1385253083236033,2,3
0.14603245165592355,0.1277238087108953,0.8782199476661313,0.9354590109064174,14.220057589203641,1.1950473405622195,0.9674208490295434,0,3
0.14703267392753946,0.09456536354154203,0.8012134397785728,0.7789425636700495,11.83968151706158,1.103519509288481,0.6753278288561799,4,3
0.14803289619915538,0.14197569991645786,0.49855743942849134,0.5535940587100993,8.559087419091421,0.8230350647918514,0.6077672603702667,3,2
0.1490331184707713,0.07467027442423135,0.2876360872190144,0.31994885694323455,4.54755930918038,0.40999945118773473,0.4965170865063763,1,2
0.1500333407423872,0.01042982019499128,-0.022904904299435765,0.02245748603046149,-0.11934049816130779,-0.02668296587770586,0.11320491281948919,7,2
0.1510335630140031,-0.04648312871301856,-0.2876970140743325,-0.3074179707034381,-4.61007791921762,-0.3314199651256713,-0.45469307535741865,2,1
0.15203378528561903,-0.15326900747752772,-0.5940606629389562,-0.5465680974777822,-8.810787221732115,-0.7972250455828729,-0.7530521198704451,4,1
0.15303400755723495,-0.1514374105664281,-0.7840801202096923,-0.7864723808352032,-12.251828254084351,-0.9630872006620141,-1.024791880107668,0,2
0.15403422982885087,-0.17621127898051495,-0.9191525065705087,-0.9690773227193005,-14.267572341937347,-1.2561201691227435,-1.2785326304197788,7,2
0.1550344521004668,-0.23570585631610852,-0.8921949932048026,-1.0230842413596222,-15.030781750399566,-1.3780178764967816,-1.294812899651018,4,2
0.15603467437208268,-0.09623806412785768,-0.9633987811905435,-0.9319928365862222,-14.009028244518298,-1.1321180616975404,-1.0390457861693987,0,2
0.1570348966436986,-0.13681326503240282,-0.8495756904256192,-0.7738361998940801,-11.922966861244173,-0.836801677403593,-0.9126406793290702,2,1
0.15803511891531452,-0.17532994075634903,-0.566519648719723,-0.5089316141296971,-8.665388933130469,-0.6020081312230462,-0.6672797095245376,5,0
0.15903534118693044,-0.026860081877047463,-0.3385528129004198,-0.23888015929838297,-4.456542694667786,-0.3663178034246919,-0.4916412350205511,0,3
0.16003556345854636,-0.046499611996909,0.08527039599283451,-0.015901292756388637,0.312070392310261,0.1881057989027589,0.023477150486161547,0,3
0.16103578573016228,0.10329211344212502,0.3055285143250789,0.31458910226404635,4.853299028836567,0.3267211604421512,0.15324280257568915,3,0
0.16203600800177817,0.17730962881958057,0.5686204309546964,0.6304501395984868,9.109351541897786,0.5244958330382727,0.8005593683491712,5,1
0.1630362302733941,0.12209681652193924,0.7920888761408661,0.8690545511044009,12.015455140338469,0.7605754652180101,1.0046430847154568,2,1
0.16403645254501,0.2390753882878759,0.9904537803018324,1.0014813825650515,14.364116463074362,1.0273203968943287,1.0109162457457914,4,0
0.16503667481662593,0.22062577145951418,0.9920462764018916,0.9967397339218382,14.947460896983554,1.281582825002382,1.3615629064250907,5,3
0.16603689708824185,0.23058515070099236,0.9153273724985305,0.884709580884276,14.38679850135789,1.0734125878593208,0.9572763902899839,1,3
0.16703711935985777,0.25526119883000076,0.8853753443662076,0.7521609296739685,12.186256096016736,1.0086251623677676,1.0155599164084579,7,0
0.16803734163147366,0.10338144790925233,0.535445776513114,0.5918859442638348,8.677097609114819,0.8585334606138394,0.7494222991553031,2,0
0.16903756390308958,0.021867646533008774,0.2995505774566277,0.3148835527281409,4.620147204197347,0.24731703224819301,0.23335968457306025,5,2
0.1700377861747055,-0.04684984109834788,0.020744709497290292,-0.06680456675290261,0.0002524807188721001,0.03360525547972351,-0.018029786778431724,2,0
0.17103800844632142,-0.10486071039400585,-0.40191773624603794,-0.31812250017879007,-4.797824043737431,-0.3305248696046489,-0.5481039610831906,1,0
0.17203823071793733,-0.12334695560036704,-0.5734463255738259,-0.5658981327938988,-8.714696882481451,-0.803025019620257,-1.0015886524036668,4,3
0.17303845298955325,-0.1461540911703565,-0.8688138333302621,-0.8736197824262137,-12.244010858606122,-0.8438490469429792,-1.0860577621541936,6,2
0.17403867526116915,-0.1771136279524534,-0.9136017005527676,-0.8994909795058049,-14.342564688955166,-1.174459713068309,-1.2073515017414302,3,2
0.17503889753278506,-0.1586259048443519,-1.0480578870767456,-1.018801893908724,-14.912292788353046,-1.2382857018682571,-1.1354847856958001,5,3
0.17603911980440098,-0.18878730873119215,-0.9125485650319777,-0.8843063609962416,-14.243184322495793,-0.9254630981075075,-1.129883611444007,4,3
0.1770393420760169,-0.0876614062364735,-0.7463988971559877,-0.8283631727607366,-12.01682427949596,-0.9097519863281962,-0.9526741146277152,1,1
0.17803956434763282,-0.12876972679258916,-0.5346125993717459,-0.6290156997992586,-8.524322942396761,-0.6006922558155136,-0.7946634731144182,4,2
0.17903978661924874,0.07658734017548001,-0.28453975835949596,-0.3200124402654331,-4.454661976328342,-0.2210374157734974,-0.40952783933215514,2,0
0.18004000889086463,0.033797133950303745,0.0010037856680676586,0.00781142665137339,0.01903071285647645,-0.049964800568458534,-0.07791006162062883,3,2
0.18104023116248055,0.021344599974732745,0.2921914101635842,0.3015883936467131,4.851917773450936,0.5101969764817595,0.2627174660793637,0,1
0.18204045343409647,0.06605920722227804,0.6715708951684812,0.5872190895531685,8.900658051494785,0.6674335812533843,0.6582530500594632,5,0
0.1830406757057124,0.1874159885622499,0.7814870779918706,0.8331600964870867,12.333454700736251,0.9252918678664734,0.9872054453135659,4,1
0.1840408979773283,0.179816521638763,0.9030950008462174,0.9463893360364517,14.39384353946179,1.118737968198847,1.0886741134891058,0,3
0.18504112024894423,0.2356833366705946,1.0331850065816357,0.9966109401323262,15.145888432265902,1.1376933883014975,1.1675496048534144,3,1
0.18604134252056012,0.21305445280704627,0.9071560177341159,0.8615015379316276,14.295196098456945,1.218571072737845,1.2058469105612482,6,3
0.18704156479217604,0.15661314667694112,0.7537697866751575,0.8208578623502067,12.128118851599663,0.9882486193726622,0.9114521119905493,0,1
0.18804178706379196,0.07308317431225797,0.5049340879705342,0.5726541361961034,8.589804840162094,0.6434147198331156,0.559140498198035,4,3
0.18904200933540788,-0.016454608651177594,0.27229327094476335,0.3769534119438792,4.526980093322723,0.4231770188168293,0.4120718676638067,1,2
0.1900422316070238,-0.024979159884666476,-0.017402812604813307,-0.06024531977792405,-0.0021607921626273507,-0.04343871743062098,0.01066449115255709,5,3
0.19104245387863972,-0.021514788423767833,-0.3095190543184429,-0.41208840713141315,-4.893969601359286,-0.41881540587824106,-0.3531424190304934,2,2
0.1920426761502556,-0.10901104859512364,-0.5510133667934636,-0.5676752543161316,-8.798706355949829,-0.7134260263199709,-0.6557105490615894,6,3
0.19304289842187153,-0.22565990500249195,-0.7905199341504768,-0.799538479421138,-12.307907464137072,-0.933891760833898,-0.934573643673351,2,1
0.19404312069348745,-0.18237201447117135,-0.9646989147976517,-1.0055769548459466,-14.412526681784781,-1.1072015996462492,-1.1433134953361366,5,1
0.19504334296510337,-0.18071559013661406,-1.0098170794342247,-1.076394743365471,-14.968989389893707,-1.2362136729635693,-0.9607434884531104,0,1
0.19604356523671929,-0.23354051929302883,-0.9212303639686368,-0.8698684008808377,-14.12948251961003,-1.051374764153335,-1.264582759528258,2,3
0.1970437875083352,-0.15248474108708598,-0.7372264737754421,-0.730149462392752,-11.92164971642995,-0.9832653934142103,-1.019667706156565,5,3
0.19804400977995112,-0.11239834309765313,-0.5702281851269456,-0.7009167330380773,-8.744334668573803,-0.7573511229821985,-0.5951192376555082,5,1
0.19904423205156702,-0.11630287299478279,-0.3192283332298113,-0.3186829419840628,-4.393122848018442,-0.5017283134998842,-0.34066751941592777,2,2
0.20004445432318294,0.020682424724171436,-0.03567801652520724,0.09717488626622721,0.14092379585844456,0.11507618833478618,0.09255064363356254,1,3
0.20104467659479885,0.09250617343283948,0.25007447235249053,0.29853160767539166,4.686128807975024,0.38804069030712296,0.40377732563082913,0,2
0.20204489886641477,0.17398014326276262,0.6324513891217444,0.5746072938107784,8.89419495124663,0.7400527224745334,0.8563711417305313,7,3
